QX1410	IPR_accession	IPR_description	GO_ID	N2_orthologs
QX1410.30957	IPR006131	Aspartate/ornithine carbamoyltransferase, Asp/Orn-binding domain	GO:0006520(InterPro)|GO:0016597(InterPro)|GO:0016743(InterPro)	pyr-1
QX1410.30957	IPR036901	Aspartate/ornithine carbamoyltransferase superfamily	GO:0006520(InterPro)|GO:0016597(InterPro)|GO:0016743(InterPro)	pyr-1
QX1410.30957	IPR006274	Carbamoyl-phosphate synthase, small subunit	GO:0004088(InterPro)|GO:0006207(InterPro)|GO:0006541(InterPro)	pyr-1
QX1410.30957	IPR036480	Carbamoyl-phosphate synthase small subunit, N-terminal domain superfamily	-	pyr-1
QX1410.30957	IPR036914	Methylglyoxal synthase-like domain superfamily	-	pyr-1
QX1410.30957	IPR036897	Carbamoyl-phosphate synthetase, large subunit oligomerisation domain superfamily	-	pyr-1
QX1410.30957	IPR058047	Carbamoyl phosphate synthase, preATP-grasp domain	-	pyr-1
QX1410.30957	IPR058047	Carbamoyl phosphate synthase, preATP-grasp domain	-	pyr-1
QX1410.30957	IPR005479	Carbamoyl phosphate synthase, ATP-binding domain	GO:0005524(InterPro)	pyr-1
QX1410.30957	IPR013815	ATP-grasp fold, subdomain 1	GO:0005524(InterPro)	pyr-1
QX1410.30957	IPR006274	Carbamoyl-phosphate synthase, small subunit	GO:0004088(InterPro)|GO:0006207(InterPro)|GO:0006541(InterPro)	pyr-1
QX1410.30957	IPR029062	Class I glutamine amidotransferase-like	-	pyr-1
QX1410.30957	IPR017926	Glutamine amidotransferase	-	pyr-1
QX1410.30957	IPR005483	Carbamoyl phosphate synthase, CPSase domain	-	pyr-1
QX1410.30957	IPR005483	Carbamoyl phosphate synthase, CPSase domain	-	pyr-1
QX1410.30957	IPR005483	Carbamoyl phosphate synthase, CPSase domain	-	pyr-1
QX1410.30957	IPR005483	Carbamoyl phosphate synthase, CPSase domain	-	pyr-1
QX1410.30957	IPR005483	Carbamoyl phosphate synthase, CPSase domain	-	pyr-1
QX1410.30957	IPR005483	Carbamoyl phosphate synthase, CPSase domain	-	pyr-1
QX1410.30957	IPR005483	Carbamoyl phosphate synthase, CPSase domain	-	pyr-1
QX1410.30957	IPR036480	Carbamoyl-phosphate synthase small subunit, N-terminal domain superfamily	-	pyr-1
QX1410.30957	IPR002474	Carbamoyl-phosphate synthase small subunit, N-terminal domain	-	pyr-1
QX1410.30957	IPR036897	Carbamoyl-phosphate synthetase, large subunit oligomerisation domain superfamily	-	pyr-1
QX1410.30957	IPR006680	Amidohydrolase-related	GO:0016787(InterPro)	pyr-1
QX1410.30957	IPR006132	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding	GO:0006520(InterPro)|GO:0016743(InterPro)	pyr-1
QX1410.30957	IPR002082	Aspartate carbamoyltransferase	GO:0004070(InterPro)|GO:0006207(InterPro)	pyr-1
QX1410.30957	IPR029062	Class I glutamine amidotransferase-like	-	pyr-1
QX1410.30957	IPR005480	Carbamoyl-phosphate synthetase, large subunit oligomerisation domain	-	pyr-1
QX1410.30957	IPR002474	Carbamoyl-phosphate synthase small subunit, N-terminal domain	-	pyr-1
QX1410.30957	IPR005479	Carbamoyl phosphate synthase, ATP-binding domain	GO:0005524(InterPro)	pyr-1
QX1410.30957	IPR005479	Carbamoyl phosphate synthase, ATP-binding domain	GO:0005524(InterPro)	pyr-1
QX1410.30957	IPR005480	Carbamoyl-phosphate synthetase, large subunit oligomerisation domain	-	pyr-1
QX1410.30957	IPR016185	Pre-ATP-grasp domain superfamily	-	pyr-1
QX1410.30957	IPR011607	Methylglyoxal synthase-like domain	-	pyr-1
QX1410.30957	IPR005479	Carbamoyl phosphate synthase, ATP-binding domain	GO:0005524(InterPro)	pyr-1
QX1410.30957	IPR002195	Dihydroorotase, conserved site	GO:0016812(InterPro)	pyr-1
QX1410.30957	-	-	GO:0004070(PANTHER)|GO:0004088(PANTHER)|GO:0004151(PANTHER)|GO:0005737(PANTHER)|GO:0005829(PANTHER)|GO:0006207(PANTHER)|GO:0006228(PANTHER)|GO:0006541(PANTHER)|GO:0006807(PANTHER)|GO:0019240(PANTHER)	pyr-1
QX1410.30957	IPR002195	Dihydroorotase, conserved site	GO:0016812(InterPro)	pyr-1
QX1410.30957	IPR036901	Aspartate/ornithine carbamoyltransferase superfamily	GO:0006520(InterPro)|GO:0016597(InterPro)|GO:0016743(InterPro)	pyr-1
QX1410.30957	IPR006130	Aspartate/ornithine carbamoyltransferase	GO:0006520(InterPro)|GO:0016597(InterPro)|GO:0016743(InterPro)	pyr-1
QX1410.30957	IPR011761	ATP-grasp fold	GO:0005524(InterPro)|GO:0046872(InterPro)	pyr-1
QX1410.30957	IPR006275	Carbamoyl-phosphate synthase, large subunit	-	pyr-1
QX1410.30957	IPR011607	Methylglyoxal synthase-like domain	-	pyr-1
QX1410.30957	IPR011059	Metal-dependent hydrolase, composite domain superfamily	GO:0016810(InterPro)	pyr-1
QX1410.30957	IPR016185	Pre-ATP-grasp domain superfamily	-	pyr-1
QX1410.30957	IPR011761	ATP-grasp fold	GO:0005524(InterPro)|GO:0046872(InterPro)	pyr-1
QX1410.26018	IPR052709	Transposase-Methyltransferase Hybrid	-	WBGene00022507
QX1410.26018	IPR001888	Transposase, type 1	-	WBGene00022507
QX1410.26018	IPR036388	Winged helix-like DNA-binding domain superfamily	-	WBGene00022507
QX1410.26018	IPR041426	Mos1 transposase, HTH domain	-	WBGene00022507
QX1410.26018	IPR036397	Ribonuclease H superfamily	GO:0003676(InterPro)	WBGene00022507
QX1410.40059	IPR000990	Innexin	-	unc-9
QX1410.40059	IPR000990	Innexin	-	unc-9
QX1410.40059	IPR000990	Innexin	-	unc-9
QX1410.40059	IPR000990	Innexin	-	unc-9
QX1410.40059	IPR000990	Innexin	-	unc-9
QX1410.40059	IPR000990	Innexin	-	unc-9
QX1410.40059	IPR000990	Innexin	-	unc-9
QX1410.40059	IPR000990	Innexin	-	unc-9
QX1410.40059	IPR000990	Innexin	GO:0005243(PANTHER)|GO:0005886(PANTHER)|GO:0005921(PANTHER)	unc-9
QX1410.12843	IPR050283	E-box Binding Transcriptional Regulators	GO:0000977(PANTHER)|GO:0000981(PANTHER)|GO:0006357(PANTHER)|GO:0032502(PANTHER)	NA
QX1410.12843	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	GO:0046983(InterPro)	NA
QX1410.12843	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	GO:0046983(InterPro)	NA
QX1410.12843	IPR036638	Helix-loop-helix DNA-binding domain superfamily	GO:0046983(InterPro)	NA
QX1410.12843	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain	GO:0046983(InterPro)	NA
QX1410.12843	IPR036638	Helix-loop-helix DNA-binding domain superfamily	GO:0046983(InterPro)	NA
QX1410.26064	IPR002542	T20D4.11-like domain	-	WBGene00077573
QX1410.42091	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289(InterPro)	WBGene00016951
QX1410.42091	IPR001124	Lipid-binding serum glycoprotein, C-terminal	GO:0008289(InterPro)	WBGene00016951
QX1410.42091	IPR017942	Lipid-binding serum glycoprotein, N-terminal	GO:0008289(InterPro)	WBGene00016951
QX1410.42091	IPR032942	BPI/LBP/Plunc family	GO:0005615(PANTHER)	WBGene00016951
QX1410.42091	IPR001124	Lipid-binding serum glycoprotein, C-terminal	GO:0008289(InterPro)	WBGene00016951
QX1410.42091	IPR017943	Bactericidal permeability-increasing protein, alpha/beta domain superfamily	GO:0008289(InterPro)	WBGene00016951
QX1410.28292	IPR026074	Microtubule associated protein 1	GO:0000226(PANTHER)|GO:0000226(InterPro)|GO:0003779(PANTHER)|GO:0005829(PANTHER)|GO:0005874(InterPro)|GO:0005874(PANTHER)|GO:0005875(PANTHER)|GO:0007409(PANTHER)|GO:0008017(InterPro)|GO:0008017(PANTHER)|GO:0016358(PANTHER)|GO:0030425(PANTHER)|GO:0031114(PANTHER)|GO:0043025(PANTHER)|GO:0045202(PANTHER)	NA
QX1410.2735	IPR004951	Protein of unknown function DUF268, Caenorhabditis species	-	WBGene00015720, WBGene00015724
QX1410.26170	IPR001223	Glycoside hydrolase family 18, catalytic domain	GO:0005975(InterPro)	NA
QX1410.26170	IPR017853	Glycoside hydrolase superfamily	-	NA
QX1410.26170	IPR001223	Glycoside hydrolase family 18, catalytic domain	GO:0005975(InterPro)	NA
QX1410.12076	IPR013087	Zinc finger C2H2-type	-	WBGene00044386
QX1410.12076	IPR013087	Zinc finger C2H2-type	-	WBGene00044386
QX1410.12076	IPR036236	Zinc finger C2H2 superfamily	-	WBGene00044386
QX1410.12076	IPR013087	Zinc finger C2H2-type	-	WBGene00044386
QX1410.12076	IPR013087	Zinc finger C2H2-type	-	WBGene00044386
QX1410.12076	IPR013087	Zinc finger C2H2-type	-	WBGene00044386
QX1410.12076	IPR013087	Zinc finger C2H2-type	-	WBGene00044386
QX1410.12076	IPR013087	Zinc finger C2H2-type	-	WBGene00044386
QX1410.12076	IPR036236	Zinc finger C2H2 superfamily	-	WBGene00044386
QX1410.12076	IPR013087	Zinc finger C2H2-type	-	WBGene00044386
QX1410.12076	IPR013087	Zinc finger C2H2-type	-	WBGene00044386
QX1410.12076	IPR013087	Zinc finger C2H2-type	-	WBGene00044386
QX1410.38924	IPR051962	Cuticlin domain-containing protein	-	WBGene00045269
QX1410.38924	IPR057475	Cuticlin, C-terminal domain	-	WBGene00045269
QX1410.38924	IPR001507	Zona pellucida domain	-	WBGene00045269
QX1410.11052	IPR024161	Zinc finger, nanos-type	-	nos-2
QX1410.25383	IPR000504	RNA recognition motif domain	GO:0003723(InterPro)	spn-4
QX1410.25383	IPR035979	RNA-binding domain superfamily	GO:0003676(InterPro)	spn-4
QX1410.25383	IPR047131	RNA binding protein fox-1 homolog 1-like	GO:0000381(PANTHER)|GO:0000381(InterPro)|GO:0003729(PANTHER)|GO:0005634(PANTHER)|GO:0005737(PANTHER)|GO:0007399(InterPro)|GO:0007399(PANTHER)	spn-4
QX1410.25383	IPR012677	Nucleotide-binding alpha-beta plait domain superfamily	-	spn-4
QX1410.25383	IPR000504	RNA recognition motif domain	GO:0003723(InterPro)	spn-4
QX1410.25383	IPR000504	RNA recognition motif domain	GO:0003723(InterPro)	spn-4
QX1410.30082	IPR000801	Esterase-like	-	WBGene00013018
QX1410.30082	IPR029058	Alpha/Beta hydrolase fold	-	WBGene00013018
QX1410.30082	IPR014186	S-formylglutathione hydrolase	GO:0018738(InterPro)|GO:0046294(InterPro)	WBGene00013018
QX1410.30082	IPR029058	Alpha/Beta hydrolase fold	-	WBGene00013018
QX1410.30082	IPR014186	S-formylglutathione hydrolase	GO:0005829(PANTHER)|GO:0018738(InterPro)|GO:0018738(PANTHER)|GO:0046294(InterPro)	WBGene00013018
QX1410.41388	IPR013314	Globin, lamprey/hagfish type	GO:0005506(InterPro)|GO:0015671(InterPro)|GO:0016491(PANTHER)|GO:0019825(InterPro)|GO:0020037(PANTHER)|GO:0020037(InterPro)	glb-34
QX1410.41388	IPR044399	Myoglobin-like, M family globin domain	-	glb-34
QX1410.41388	IPR009050	Globin-like superfamily	-	glb-34
QX1410.41388	IPR000971	Globin	GO:0020037(InterPro)	glb-34
QX1410.41388	IPR012292	Globin/Protoglobin	GO:0019825(InterPro)|GO:0020037(InterPro)	glb-34
QX1410.41388	IPR000971	Globin	GO:0020037(InterPro)	glb-34
QX1410.29560	IPR016655	Prefoldin subunit 3	GO:0005737(PANTHER)|GO:0006457(InterPro)|GO:0007017(PANTHER)|GO:0007021(PANTHER)|GO:0015631(PANTHER)|GO:0016272(PANTHER)|GO:0016272(InterPro)	pfd-3
QX1410.29560	IPR016655	Prefoldin subunit 3	GO:0006457(InterPro)|GO:0016272(InterPro)	pfd-3
QX1410.29560	IPR009053	Prefoldin	-	pfd-3
QX1410.29560	IPR004127	Prefoldin alpha-like	-	pfd-3
QX1410.2768	IPR000742	EGF-like domain	-	WBGene00020806
QX1410.2768	IPR000742	EGF-like domain	-	WBGene00020806
QX1410.2768	IPR050906	Notch signaling pathway	GO:0005112(PANTHER)	WBGene00020806
QX1410.2768	IPR000742	EGF-like domain	-	WBGene00020806
QX1410.2768	IPR000742	EGF-like domain	-	WBGene00020806
QX1410.2768	IPR000742	EGF-like domain	-	WBGene00020806
QX1410.26052	IPR000536	Nuclear hormone receptor, ligand-binding domain	-	nhr-199, nhr-53
QX1410.26052	IPR035500	Nuclear hormone receptor-like domain superfamily	-	nhr-199, nhr-53
QX1410.26052	IPR001628	Zinc finger, nuclear hormone receptor-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro)	nhr-199, nhr-53
QX1410.26052	IPR035500	Nuclear hormone receptor-like domain superfamily	-	nhr-199, nhr-53
QX1410.26052	IPR001628	Zinc finger, nuclear hormone receptor-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro)	nhr-199, nhr-53
QX1410.26052	IPR000536	Nuclear hormone receptor, ligand-binding domain	-	nhr-199, nhr-53
QX1410.26052	IPR000536	Nuclear hormone receptor, ligand-binding domain	-	nhr-199, nhr-53
QX1410.26052	IPR013088	Zinc finger, NHR/GATA-type	GO:0006355(InterPro)|GO:0008270(InterPro)	nhr-199, nhr-53
QX1410.26052	IPR001628	Zinc finger, nuclear hormone receptor-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro)	nhr-199, nhr-53
QX1410.26052	IPR001628	Zinc finger, nuclear hormone receptor-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro)	nhr-199, nhr-53
QX1410.26052	IPR001628	Zinc finger, nuclear hormone receptor-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro)	nhr-199, nhr-53
QX1410.26052	IPR049636	Hepatocyte nuclear factor 4-like, DNA-binding domain	GO:0000978(InterPro)	nhr-199, nhr-53
QX1410.26052	IPR001628	Zinc finger, nuclear hormone receptor-type	GO:0003700(InterPro)|GO:0006355(InterPro)|GO:0008270(InterPro)|GO:0043565(InterPro)	nhr-199, nhr-53
QX1410.26052	-	-	GO:0003700(PANTHER)|GO:0005634(PANTHER)|GO:0006357(PANTHER)	nhr-199, nhr-53
QX1410.29014	IPR000711	ATPase, OSCP/delta subunit	GO:0015986(InterPro)|GO:0046933(InterPro)	atp-3
QX1410.29014	IPR000711	ATPase, OSCP/delta subunit	GO:0015986(InterPro)|GO:0046933(InterPro)	atp-3
QX1410.29014	IPR000711	ATPase, OSCP/delta subunit	GO:0015986(InterPro)|GO:0046933(InterPro)	atp-3
QX1410.29014	IPR000711	ATPase, OSCP/delta subunit	GO:0015986(InterPro)|GO:0046933(InterPro)	atp-3
QX1410.29014	IPR000711	ATPase, OSCP/delta subunit	GO:0015986(InterPro)|GO:0046933(InterPro)	atp-3
QX1410.29014	IPR000711	ATPase, OSCP/delta subunit	GO:0015986(InterPro)|GO:0046933(InterPro)	atp-3
QX1410.29014	IPR000711	ATPase, OSCP/delta subunit	GO:0015986(InterPro)|GO:0046933(InterPro)	atp-3
QX1410.29014	IPR000711	ATPase, OSCP/delta subunit	GO:0015986(InterPro)|GO:0046933(InterPro)	atp-3
QX1410.29014	IPR026015	F1F0 ATP synthase OSCP/delta subunit, N-terminal domain superfamily	-	atp-3
QX1410.29014	IPR000711	ATPase, OSCP/delta subunit	GO:0015986(InterPro)|GO:0046933(InterPro)	atp-3
QX1410.29014	IPR026015	F1F0 ATP synthase OSCP/delta subunit, N-terminal domain superfamily	-	atp-3
QX1410.12061	IPR035914	Spermadhesin, CUB domain superfamily	-	nas-29
QX1410.12061	IPR000742	EGF-like domain	-	nas-29
QX1410.12061	IPR000859	CUB domain	-	nas-29
QX1410.12061	IPR000859	CUB domain	-	nas-29
QX1410.12061	IPR000859	CUB domain	-	nas-29
QX1410.12061	-	-	GO:0004222(PANTHER)	nas-29
QX1410.12061	IPR001506	Peptidase M12A	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-29
QX1410.12061	IPR034035	Astacin-like metallopeptidase domain	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-29
QX1410.12061	IPR001506	Peptidase M12A	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-29
QX1410.12061	IPR017050	Metallopeptidase, nematode	GO:0008237(InterPro)|GO:0018996(InterPro)	nas-29
QX1410.12061	IPR035914	Spermadhesin, CUB domain superfamily	-	nas-29
QX1410.12061	IPR000742	EGF-like domain	-	nas-29
QX1410.12061	IPR024079	Metallopeptidase, catalytic domain superfamily	GO:0008237(InterPro)	nas-29
QX1410.12061	IPR001506	Peptidase M12A	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-29
QX1410.12061	IPR001506	Peptidase M12A	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-29
QX1410.12061	IPR001506	Peptidase M12A	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-29
QX1410.12061	IPR001506	Peptidase M12A	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-29
QX1410.12061	IPR001506	Peptidase M12A	GO:0004222(InterPro)|GO:0006508(InterPro)	nas-29
QX1410.12061	IPR006026	Peptidase, metallopeptidase	GO:0006508(InterPro)|GO:0008237(InterPro)|GO:0008270(InterPro)	nas-29
QX1410.16259	IPR013783	Immunoglobulin-like fold	-	ncam-1
QX1410.16259	IPR003961	Fibronectin type III	GO:0005515(InterPro)	ncam-1
QX1410.16259	IPR007110	Immunoglobulin-like domain	-	ncam-1
QX1410.16259	IPR007110	Immunoglobulin-like domain	-	ncam-1
QX1410.16259	IPR003598	Immunoglobulin subtype 2	-	ncam-1
QX1410.16259	IPR003598	Immunoglobulin subtype 2	-	ncam-1
QX1410.16259	IPR003598	Immunoglobulin subtype 2	-	ncam-1
QX1410.16259	IPR003598	Immunoglobulin subtype 2	-	ncam-1
QX1410.16259	IPR003598	Immunoglobulin subtype 2	-	ncam-1
QX1410.16259	IPR036179	Immunoglobulin-like domain superfamily	-	ncam-1
QX1410.16259	IPR036179	Immunoglobulin-like domain superfamily	-	ncam-1
QX1410.16259	IPR007110	Immunoglobulin-like domain	-	ncam-1
QX1410.16259	IPR013783	Immunoglobulin-like fold	-	ncam-1
QX1410.16259	IPR013783	Immunoglobulin-like fold	-	ncam-1
QX1410.16259	IPR036116	Fibronectin type III superfamily	GO:0005515(InterPro)	ncam-1
QX1410.16259	IPR009138	Neural cell adhesion	GO:0007155(InterPro)|GO:0016020(InterPro)	ncam-1
QX1410.16259	IPR009138	Neural cell adhesion	GO:0007155(InterPro)|GO:0016020(InterPro)	ncam-1
QX1410.16259	IPR003961	Fibronectin type III	GO:0005515(InterPro)	ncam-1
QX1410.16259	IPR007110	Immunoglobulin-like domain	-	ncam-1
QX1410.16259	IPR013783	Immunoglobulin-like fold	-	ncam-1
QX1410.16259	IPR013098	Immunoglobulin I-set	-	ncam-1
QX1410.16259	IPR013098	Immunoglobulin I-set	-	ncam-1
QX1410.16259	IPR013098	Immunoglobulin I-set	-	ncam-1
QX1410.16259	IPR013098	Immunoglobulin I-set	-	ncam-1
QX1410.16259	IPR036179	Immunoglobulin-like domain superfamily	-	ncam-1
QX1410.16259	IPR003599	Immunoglobulin domain subtype	-	ncam-1
QX1410.16259	IPR003599	Immunoglobulin domain subtype	-	ncam-1
QX1410.16259	IPR003599	Immunoglobulin domain subtype	-	ncam-1
QX1410.16259	IPR003599	Immunoglobulin domain subtype	-	ncam-1
QX1410.16259	IPR003599	Immunoglobulin domain subtype	-	ncam-1
QX1410.16259	IPR003961	Fibronectin type III	GO:0005515(InterPro)	ncam-1
QX1410.16259	IPR003961	Fibronectin type III	GO:0005515(InterPro)	ncam-1
QX1410.16259	IPR013783	Immunoglobulin-like fold	-	ncam-1
QX1410.16259	IPR036179	Immunoglobulin-like domain superfamily	-	ncam-1
QX1410.16259	IPR013783	Immunoglobulin-like fold	-	ncam-1
QX1410.16259	IPR051170	Neural and epithelial cell adhesion domain-containing protein	-	ncam-1
QX1410.16259	IPR036179	Immunoglobulin-like domain superfamily	-	ncam-1
QX1410.16259	IPR007110	Immunoglobulin-like domain	-	ncam-1
QX1410.16259	IPR013783	Immunoglobulin-like fold	-	ncam-1
QX1410.35712	IPR010601	Protein of unknown function DUF1182	-	WBGene00014073
QX1410.35712	IPR010601	Protein of unknown function DUF1182	-	WBGene00014073
QX1410.33830	IPR001932	PPM-type phosphatase-like domain	-	ppm-1.G
QX1410.33830	IPR001932	PPM-type phosphatase-like domain	-	ppm-1.G
QX1410.33830	IPR036457	PPM-type phosphatase-like domain superfamily	-	ppm-1.G
QX1410.33830	IPR015655	Protein phosphatase 2C	GO:0004722(InterPro)|GO:0006470(PANTHER)|GO:0006470(InterPro)	ppm-1.G
QX1410.33830	IPR001932	PPM-type phosphatase-like domain	-	ppm-1.G
QX1410.33830	IPR001932	PPM-type phosphatase-like domain	-	ppm-1.G
QX1410.33830	IPR001932	PPM-type phosphatase-like domain	-	ppm-1.G
QX1410.33830	IPR000222	PPM-type phosphatase, divalent cation binding	GO:0043169(InterPro)	ppm-1.G
QX1410.33830	IPR036457	PPM-type phosphatase-like domain superfamily	-	ppm-1.G
QX1410.33830	IPR036457	PPM-type phosphatase-like domain superfamily	-	ppm-1.G
QX1410.1753	IPR017452	GPCR, rhodopsin-like, 7TM	GO:0016020(InterPro)	srsx-11, srsx-9, srsx-10
QX1410.1753	IPR019424	Serpentine type 7TM GPCR chemoreceptor Srsx	-	srsx-11, srsx-9, srsx-10
QX1410.1753	IPR047130	Serpentine type 7TM GPCR chemoreceptor Srsx, nematodes	-	srsx-11, srsx-9, srsx-10
QX1410.1753	IPR000276	G protein-coupled receptor, rhodopsin-like	GO:0004930(InterPro)|GO:0007186(InterPro)|GO:0016020(InterPro)	srsx-11, srsx-9, srsx-10
QX1410.6163	-	-	GO:0016020(PANTHER)	WBGene00008031
QX1410.6163	IPR011701	Major facilitator superfamily	GO:0022857(InterPro)|GO:0055085(InterPro)	WBGene00008031
QX1410.6163	IPR036259	MFS transporter superfamily	-	WBGene00008031
QX1410.6163	IPR036259	MFS transporter superfamily	-	WBGene00008031
QX1410.40697	IPR051326	Kynurenine--oxoglutarate transaminase	GO:0005737(PANTHER)|GO:0005739(PANTHER)|GO:0016212(PANTHER)	nkat-1
QX1410.40697	IPR015421	Pyridoxal phosphate-dependent transferase, major domain	-	nkat-1
QX1410.40697	IPR015424	Pyridoxal phosphate-dependent transferase	-	nkat-1
QX1410.40697	IPR015422	Pyridoxal phosphate-dependent transferase, small domain	-	nkat-1
QX1410.40697	IPR004839	Aminotransferase, class I/classII, large domain	GO:0009058(InterPro)|GO:0030170(InterPro)	nkat-1
QX1410.4215	IPR005047	7TM GPCR, serpentine receptor class xa (Srxa)	-	NA
QX1410.14794	IPR043504	Peptidase S1, PA clan, chymotrypsin-like fold	-	WBGene00020655
QX1410.14794	IPR001254	Serine proteases, trypsin domain	GO:0004252(InterPro)|GO:0006508(InterPro)	WBGene00020655
QX1410.14794	IPR005514	Chymotrypsin family Peptidase-S1	-	WBGene00020655
QX1410.14794	IPR009003	Peptidase S1, PA clan	-	WBGene00020655
QX1410.31057	IPR005018	DOMON domain	-	WBGene00007479
QX1410.31057	IPR000742	EGF-like domain	-	WBGene00007479
QX1410.31057	IPR045266	Copper-dependent monooxygenases, DOMON domain	-	WBGene00007479
QX1410.31057	IPR005018	DOMON domain	-	WBGene00007479
QX1410.31057	IPR045266	Copper-dependent monooxygenases, DOMON domain	-	WBGene00007479
QX1410.31057	IPR036364	SEA domain superfamily	-	WBGene00007479
QX1410.31057	IPR045266	Copper-dependent monooxygenases, DOMON domain	-	WBGene00007479
QX1410.31057	IPR005018	DOMON domain	-	WBGene00007479
QX1410.31057	IPR005018	DOMON domain	-	WBGene00007479
QX1410.31057	IPR005018	DOMON domain	-	WBGene00007479
QX1410.31057	IPR005018	DOMON domain	-	WBGene00007479
QX1410.31057	IPR002919	Trypsin Inhibitor-like, cysteine rich domain	-	WBGene00007479
QX1410.31057	IPR002919	Trypsin Inhibitor-like, cysteine rich domain	-	WBGene00007479
QX1410.31057	IPR002919	Trypsin Inhibitor-like, cysteine rich domain	-	WBGene00007479
QX1410.31057	IPR005018	DOMON domain	-	WBGene00007479
QX1410.31057	IPR005018	DOMON domain	-	WBGene00007479
QX1410.31057	IPR005018	DOMON domain	-	WBGene00007479
QX1410.31057	IPR005018	DOMON domain	-	WBGene00007479
QX1410.31057	IPR036084	Serine protease inhibitor-like superfamily	-	WBGene00007479
QX1410.31057	IPR000742	EGF-like domain	-	WBGene00007479
QX1410.31057	IPR000742	EGF-like domain	-	WBGene00007479
